9138,10168,203,10168,153,2886,1434,1895,2441,6336,7424,14825,11868,5894,10638,14018,13971,656,3696,15024,1598,8031,14014,14968,13366,13188,11986,8531,12135,3336,7021,999,10002,10363,4710,9935,1853,12998,9574,9219,14667,43,10551,13556,1393,9862,15173,13389,6493,4548,8447,11752,7805,10028,8635,11255,6237,769,12833,13565,12635,13532,12576,7452,9867,11290,3933,1237,10235,150,5936,14600,2305,5366,11747,6680,12631,7718,7457,12719,13984,1746,2244,6035,6151,794,10440,9978,323,3953,41,2431,9256,5767,4296,5300,10949,12683,13418,3599
12007,6409,8067,14577,8067,7922,13369,13502,5868,6561,15241,6977,737,14828,15220,11658,6266,7005,13920,5411,3546,4426,3100,7081,9911,9206,1218,6460,728,8211,6996,14585,14919,1000,2225,5820,7237,4272,2564,418,13543,6849,8924,8313,5377,2497,10851,12992,5943,3144,3070,2332,13287,4291,13287,7183,12781,10821,10820,11639,15220,5561,13964,7954,1359,2865,5479,12822,13249,12822,1261,11374,5602,4376,425,6078,15153,9315,13478,4137,8938,5035,5284,11434,10208,661,12874,14193,11180,2659,8281,11731,15471,12709,4380,11731,123,13870,12885,1721
6583,2537,933,2362,933,14519,7249,2101,4647,2101,906,9834,11335,9956,2116,13806,9704,13806,59,13800,3416,3726,2999,11360,2456,13041,15467,8149,15467,6952,14326,15387,8834,13506,3309,13137,2011,9385,7399,9385,9080,7399,9385,12673,11043,5212,13523,8578,12291,15233,14874,14969,14827,15058,10181,10757,323,5258,303,62,5612,8293,2378,4906,462,8019,479,4534,12844,9634,12844,10502,4473,6851,14058,4912,6503,7939,6193,5752,12813,6517,5342,4343,7608,3053,7146,1429,8176,2478,2346,1429,8774,8500,8176,10257,12229,960,8176,12389
1285,15456,11146,466,10054,9626,11179,6853,4226,9891,2799,2453,15587,2851,3326,8824,12843,4899,9130,8564,2448,8564,10629,479,15539,13261,1701,7076,1253,3153,14063,5435,10483,12377,2916,3106,11683,4168,8497,2489,1725,6017,12282,10485,3988,12368,11110,6313,13504,9825,706,3115,2723,1730,3938,423,6205,1695,8978,4072,10977,2239,8766,1410,8657,1746,11714,3253,8088,13489,1634,8171,2609,6371,4254,10292,13590,6842,7841,8555,7311,14513,9226,2624,11098,2757,11973,45,11998,5814,11828,10071,691,2557,10344,7195,12156,10400,14928,5928
5292,12576,12839,12666,10461,10821,10619,465,7511,14707,14498,5432,2299,3286,14870,14658,1514,2510,12027,1027,5011,8057,11511,4415,4861,10113,5991,10242,10128,3927,15595,13618,7404,14591,12266,426,781,7106,15274,7357,7767,2360,14207,4770,9018,12743,1282,5029,13525,751,4392,5755,980,4358,13923,7012,415,7792,11274,5370,5478,4339,11151,6333,9250,7002,6765,11009,7801,9389,3149,3410,11954,11294,7016,6904,7057,13826,11641,14944,1754,634,1870,634,12484,4614,13013,5685,504,14564,2179,6597,1627,1198,12512,6482,15275,10148,1007,845
14151,13729,4852,5766,4712,8252,1894,13276,4033,6021,4504,6090,5067,9967,8557,4814,8557,1619,11662,2777,1396,11828,13345,8693,515,6472,4985,11396,2436,11396,8528,11396,12393,1008,12467,6798,1012,11502,4606,5359,10833,2419,8124,8877,9506,9111,15087,12212,12635,2654,1985,2516,5096,7248,11585,4881,12480,2640,878,5180,4520,12468,10371,10020,4911,15136,15203,1787,12468,6300,1376,6300,1376,10836,11478,3923,4440,2355,4148,2787,14365,12070,6714,12070,10507,12622,10507,12826,3001,14253,11019,15446,14866,10272,4192,8773,12953,5291,13048,13272
9171,15251,7059,15251,7059,12616,7429,13580,3119,4408,8435,1510,11738,3612,15401,5895,4105,10179,355,2830,741,5702,3113,1454,7249,2101,7211,5159,4059,6144,1980,6788,8147,13949,1980,13050,12085,14337,10728,6215,7266,14164,3265,11388,7082,8543,4285,10401,7394,3219,8303,9403,3609,10612,1723,9403,12362,3771,6505,3179,9635,12871,6962,13229,13362,2598,12522,6772,13470,3049,10813,6750,15618,72,14351,6569,10146,13734,6490,10448,4175,9464,14310,9072,10886,12567,14860,796,12641,5590,4530,13428,15127,10346,843,9528,293,14264,6833,8840
5859,5969,597,5286,8843,902,882,8179,12788,3400,2098,6132,9750,3360,9915,3051,13797,6409,11559,15331,28,687,3799,11974,15480,11003,13441,12309,7984,3018,12081,1234,13061,6397,15610,6347,14569,8718,12675,3309,8380,14495,11127,1015,207,13121,7421,1176,15491,1707,6323,8825,7861,356,8566,11584,5204,2720,9608,1303,6085,1343,8882,2592,14417,11803,9608,2592,13800,14971,5577,8810,9759,1985,2161,14821,15515,6952,5682,15515,6952,11036,8608,6501,11399,8538,1575,2044,3821,5834,6072,5141,4703,2044,370,7976,1301,10355,11356,2442
12905,3680,7638,929,5597,4373,13713,4373,4584,6444,5128,4358,13923,3908,3164,13404,537,12600,3666,6881,2340,7490,1980,7116,12859,8928,2028,2698,9831,10609,11704,353,1690,15507,4839,14477,4016,5588,9429,5588,11492,12806,12163,13447,7173,6295,10526,7522,12559,10772,645,11973,3483,2900,11973,645,14343,5378,2003,13728,2003,9885,9733,13050,10332,12359,1705,15125,3356,6894,12230,7334,4934,7311,14358,7311,1546,7730,223,4922,9231,3639,11309,5250,7477,1994,658,7556,658,8000,10835,658,5311,5855,9498,2204,13632,10283,13984,4026
11177,11616,3186,5894,12979,7995,14485,6056,11654,6056,14825,15525,2490,15112,3354,5359,383,3532,4690,6877,7058,14427,332,8096,6823,6618,220,7143,7717,700,7717,8230,13094,13381,9435,2163,9223,2163,10631,5811,622,7947,9686,3876,7615,10767,13640,3690,11869,10422,15013,13685,4372,6248,7634,8710,8376,3582,15279,13570,6818,11053,14631,14711,13994,9396,11748,10999,3311,14815,11363,165,12431,12933,8890,12348,1595,1232,1798,973,743,5006,91,473,7551,10318,8812,48,6157,15504,3734,1302,15334,2953,9946,3753,639,10537,13073,12390
14621,7943,12208,2177,8688,15308,14529,7541,2845,7894,4977,2705,10308,1479,13467,14581,14531,6807,125,6807,10292,12869,3052,10252,15117,5662,386,6778,11004,7510,7446,129,4779,4511,10598,12201,5655,14574,3577,14574,12948,6692,15463,6692,8011,11163,11073,14150,9316,2133,11179,6517,11179,11458,7804,13082,12278,4015,7546,8875,14958,4422,10687,14297,13568,12812,10096,10548,10527,5600,6734,12904,6734,9746,12835,2941,713,9844,3133,1199,13498,4365,2158,15284,684,2772,8708,12253,650,11458,13505,11458,12253,12835,1207,11534,14627,11498,5735,10481
11465,11584,13741,11351,2778,10028,8452,937,10496,9941,15448,1205,9357,8638,14056,2304,5779,346,9731,13435,7956,13746,4155,10679,14525,9119,1331,13433,11263,3125,2865,3125,11263,1857,4905,2977,4905,9776,3183,8919,3967,12350,3967,10803,13345,3692,12626,2261,12030,15256,1375,13486,13634,15431,5320,15431,8629,12444,11671,5164,10320,6810,7100,15492,2970,8315,14994,4656,13228,686,14767,3727,7865,11450,15415,984,2238,542,6820,9459,14888,8841,8636,9427,8751,3424,2213,8636,9281,8159,3708,2366,2823,809,6418,11590,14919,8618,12709,14730
13447,6409,6806,8303,14805,5711,14805,1869,3082,6864,1264,14288,7802,14288,4630,14779,14602,9463,2401,4937,404,12523,4937,1157,9275,6034,9597,9600,7376,6080,1955,15298,12228,3499,10903,2448,8564,10895,13874,10544,14420,10544,7116,12462,8460,13208,14478,6472,5162,12703,7404,1860,3983,11497,2186,4219,10609,14980,11851,4616,5593,4616,14992,6817,3486,6817,9634,6915,1331,8865,6196,6942,3052,4610,12721,1677,13409,3810,12208,5806,1655,12935,6672,11382,1349,7224,8096,5944,14376,6344,11460,3463,323,5258,3073,1705,3008,8287,7644,13085
6180,10718,6180,7764,3186,2608,10679,10549,14525,236,14430,13107,12356,3336,13107,13039,11954,9389,11954,514,6638,2970,15492,12281,12416,2965,12531,5886,5239,15080,4620,14632,5786,5676,8248,9193,14093,1925,6680,13976,9663,11321,14082,11321,3466,14082,8965,978,12728,2275,7830,5653,12949,3634,10570,12772,14197,10570,9963,13302,1536,12277,7480,2131,104,14577,13148,10451,1242,10451,11541,918,3644,11233,9798,5037,10367,9638,9024,7493,9024,13491,11430,659,3256,3646,13393,3646,13488,4106,7875,15367,14746,6038,162,8203,36,13865,5928,8118
11215,11343,15368,5167,2732,6632,11139,1270,2092,10299,2076,5247,11769,11027,11013,10411,7363,7054,6006,13644,14450,623,9512,5462,14013,270,7049,10558,306,5536,6277,8149,10420,7119,7387,12136,6254,12652,8893,8866,11661,2377,2289,12644,5099,14274,9979,8454,9891,6662,9843,2796,3180,9843,5735,10481,5174,12328,5339,2191,2734,1435,11905,6251,3764,10088,3764,9440,7607,5443,8865,4074,800,9203,12538,5031,9845,10362,9845,14321,10362,14998,3901,9581,6878,349,13293,12141,5937,13269,1665,11338,10614,14748,2162,14375,13652,14152,11290,1856
7946,9407,11089,3804,11089,8556,8239,14562,15290,1613,4471,8291,12251,3920,3247,5645,10639,14511,501,12482,1855,14320,13102,14156,15558,3217,1329,4822,3885,2590,15429,4739,13484,4126,236,10433,14363,11142,1178,12752,9091,5346,9778,6697,13112,10212,8190,5729,2437,11824,14629,3863,7958,4656,2617,2226,5289,8703,11458,12253,6235,13836,13065,7683,6358,7690,6447,9680,5506,392,15346,5581,12765,4304,4785,4039,9625,11575,14028,104,14577,9012,534,11278,5558,15574,1119,10283,2582,5665,4828,7535,12110,15051,8925,3100,14345,190,6150,12860
575,14261,15153,9315,4351,7149,13271,13310,15036,5658,6823,6618,5694,14324,14999,10418,7087,9700,10321,3530,7645,4543,9403,3609,3593,2997,14710,140,6302,140,2832,328,12534,11362,12065,5397,4763,4542,8386,4802,191,15619,13838,2503,10267,4749,11583,2430,2391,401,3185,7141,10899,13938,13419,6524,9989,13086,4072,566,6065,1814,60,12730,2465,10612,329,886,9977,2276,3031,14379,14405,9250,7439,3919,1632,9004,9748,5402,1406,5441,10433,2517,1392,12213,314,3321,5402,11071,14639,3743,5205,10229,7763,14195,7713,703,3065,57
5854,9337,4216,8439,7728,14156,13629,650,14551,1022,14096,7909,2664,30,4723,9574,12998,1853,7024,13625,11844,11474,1126,5712,3780,11344,6987,6870,6987,11753,902,7925,8505,9557,15407,11293,9199,5623,1048,12310,15205,11649,12647,1740,11123,15315,11490,6451,9651,3570,4560,3570,15457,4922,15457,14772,9980,5769,2551,4572,6496,13303,10319,3973,9649,9654,489,10949,5300,6930,97,4175,4991,7014,3156,8250,13917,904,9551,5733,7051,1696,11658,15124,9612,11395,4437,7625,977,13644,14450,13644,4909,2580,12806,15468,9975,1612,8594,3036
7855,2202,7855,12887,13552,14960,2728,3215,3876,5377,2393,12187,1867,9296,9008,901,9008,15403,14267,6218,14267,10308,14267,15403,5010,794,15397,12161,8533,14689,489,9008,5465,4302,13272,4493,7220,7736,3024,7736,3307,4292,8722,6191,7616,9820,4314,9820,6504,11657,2080,7150,6403,340,10975,13822,13300,8256,2091,7290,8500,1429,8395,8493,7290,3129,5336,12571,1454,3113,9671,10437,14133,243,10175,11859,3839,14893,3839,14467,11780,779,13367,5966,4708,6352,12702,11485,4664,13965,4664,10878,2484,6975,1551,5538,1551,2501,2751,3796
3022,9654,12615,4384,12286,12544,10442,294,8157,9521,11246,6696,188,12003,11322,5700,5044,8069,1531,8069,11838,2556,6249,7324,12624,6092,15280,11960,15280,7537,2945,3485,2236,8198,13378,9764,2696,12895,4273,14464,7354,13809,7304,13415,6172,2530,14686,8897,11848,13548,13636,15598,13938,9055,5587,883,12101,5805,12101,10422,6085,6243,351,292,6694,6813,563,9263,1327,11097,8616,13014,7162,11250,4974,6329,1897,7844,10575,13450,10575,3234,7844,6939,4340,13025,6428,4332,9707,13711,4375,11314,6428,1308,11222,1308,6428,13025,54,3640
9489,2665,3074,9050,3074,9461,10651,9453,8283,4952,1935,10529,4723,15173,3329,2439,8353,2439,8745,4368,5889,7636,1774,7636,1774,9871,7322,13159,12602,6910,8503,6087,3955,14020,1293,3302,14484,3136,12511,3136,13944,11552,13944,12622,10106,3897,4754,186,11826,12437,5033,6901,11495,3442,1061,7515,14105,10462,8369,12736,15383,2962,7551,12970,11972,9081,3824,556,3824,12290,12021,12639,12820,5238,12820,11653,9753,11653,9753,12820,12970,8715,485,12111,4930,11653,1204,11653,13535,8895,10888,8895,6493,8548,2740,4776,13980,4776,6183,15063
4384,5030,11030,5195,10217,8325,14658,2926,12300,9763,7723,1481,8316,1310,15060,1310,2136,355,4105,12270,3650,14268,4782,11494,10525,4985,493,12393,9299,756,4072,11263,13307,3689,10600,9166,4514,6037,15056,13998,12035,11352,1831,4504,7952,6339,13024,1747,1313,9541,11438,4398,8271,8297,7741,7559,12755,3995,4949,8069,2685,13667,12441,4170,10589,12826,13344,3713,8294,8898,1547,636,7511,6568,1995,7614,2734,3778,1205,12653,11525,4830,12653,4249,9242,12747,2389,3263,520,7689,3406,10818,483,7559,10951,1288,3857,6487,491,10747
4176,10250,4093,15103,11100,162,12160,7294,10637,6154,11232,12295,1847,14286,11439,4580,14316,4580,14316,9975,12974,6043,826,10661,43,4547,15434,12109,14320,9317,7110,6247,9964,2905,4243,10555,11491,3914,13168,2153,4346,8681,13697,8791,5852,451,11549,4982,14600,6610,8103,6528,13862,13674,8055,1437,8032,6986,11246,11041,6986,12624,3762,11423,12204,11538,8759,2309,7490,2309,9361,7381,13402,10370,9819,1069,9129,6979,4174,6979,12348,1112,342,1188,8826,8010,8060,3892,7571,13311,7571,8459,9958,6947,14613,13446,922,15039,5056,13841
330,13404,5727,14554,11999,13980,10697,9701,8981,15039,5056,14868,309,5687,12139,14829,3841,14829,533,14170,12309,10429,197,10429,3484,4846,14279,13245,10384,15296,9286,9558,10825,1880,10255,14297,10687,4422,11288,14958,13374,7023,2790,7023,9851,4698,12572,4106,1241,14326,15378,14326,13052,12829,1791,3568,3883,11899,11016,6044,41,3953,3945,12506,7580,11136,1615,3073,9386,4459,15487,9090,987,9090,10184,6145,903,4365,2158,4365,10964,1793,6631,3096,5101,770,14754,14875,673,6623,10422,10184,5992,2089,13009,10108,14930,3338,3032,4975
6153,11730,11002,1318,10894,8213,15494,12070,8442,1659,1770,4236,1879,7052,559,11431,2665,1974,10330,7540,12263,2638,3153,6357,1764,10329,2294,12276,4798,11133,9476,11154,7216,14094,3068,3212,3068,12136,7119,10654,9793,1772,1265,4351,496,1265,14810,2872,5966,7063,9556,5820,14835,6964,10793,4203,1014,9404,14739,9411,15177,6102,11433,13922,6855,3033,13809,5176,708,14676,15181,10783,12436,3745,10564,4989,5920,15204,12390,3941,9669,12522,7340,12522,5271,8331,13547,11290,3933,11060,10400,1120,12165,1120,11895,14791,8175,12379,11664,12293
11502,2265,7569,12504,15509,11550,13748,3755,6329,15548,9049,13054,268,8510,10816,15427,7817,4103,7414,4799,6226,9681,11781,13050,11269,5687,11269,7515,10042,7515,2028,2968,2028,9605,14372,8466,322,8403,10629,12002,7454,14967,15260,9022,6579,131,3322,5499,2004,4332,9707,6128,9356,6892,9444,1261,6240,2185,2386,3077,13326,11975,2107,12473,13075,4431,6585,14572,5902,5854,12394,1664,12534,328,11537,8262,3594,3205,12283,13292,859,6695,10630,10041,7495,4577,3949,10559,9204,13781,15530,3851,13660,638,4339,7412,11915,14547,2217,13814
9386,7663,9979,10046,5838,6555,1912,9394,12585,9394,2877,12417,10835,11692,13778,8124,11672,6730,9238,1595,9675,13578,14090,7210,9041,4680,5355,705,5355,7133,9430,9977,886,5245,9056,5684,3920,6215,15621,8334,605,12905,605,9841,605,9841,10832,4933,10296,989,10296,6752,179,9955,2004,9541,2004,9955,3786,2987,12433,2713,12100,2998,13268,13181,2606,10414,13979,11019,2203,5243,627,1324,14384,7688,11377,2513,7479,10641,2795,8114,5346,4546,10531,2461,12789,12205,12282,9027,12811,4892,4141,983,945,12838,13382,5116,13382,8851
15138,8360,11848,8897,5114,839,2459,11609,1076,10077,11609,6927,8769,15191,15455,3220,7761,6500,4240,14329,1349,6674,8307,7610,14138,10368,8361,901,4146,9918,526,2717,5624,13267,299,14264,6833,14539,527,7075,6436,12644,12058,14221,9675,886,8503,6087,2450,11820,3274,11961,11112,380,11112,13611,13734,186,13734,5419,2152,3393,6167,10214,9352,14284,10833,12714,7494,2500,5482,15087,10385,9776,3183,7767,4697,14843,13968,7528,12499,7528,14270,8340,14400,3120,6443,4990,3025,1553,1911,6040,2565,9852,2565,10195,9287,15402,13322,2607
1583,1425,2538,746,8571,11595,8635,4597,5151,5301,12757,5301,10641,9979,3131,188,9423,188,2536,11059,8571,6202,11055,15268,8988,10850,9307,3446,1989,5688,5257,2145,3821,5410,684,5410,684,4541,12061,2826,11586,12649,7773,4344,14048,13996,11947,10914,15080,14218,2701,11738,11602,11738,9182,1019,7413,5109,4287,9537,4849,784,2389,4381,11952,4381,103,4381,10329,12276,6357,6705,5143,5200,3471,15359,9841,10585,12608,7054,4056,7054,3972,9656,8449,9656,2066,3731,4902,539,9635,14900,8311,11091,11144,8846,10410,15575,8846,8913
10303,11731,11387,12603,7287,14183,1093,11225,6615,15136,4911,7540,12263,10853,1974,8782,2356,6842,10903,8780,10903,8073,10724,11660,15150,7431,14700,1661,1605,2892,7964,7912,9079,3874,4100,6259,11826,5039,3095,6469,3095,7161,15260,14747,15622,15230,8425,6591,7707,15064,2178,823,14549,2572,7035,14240,13405,34,15413,2300,14259,2300,9824,13387,3511,8408,3511,8408,6397,4777,15082,10680,4590,10402,10563,6333,10802,6872,15462,2372,7863,5519,5710,6474,5710,10660,8531,12162,12867,14357,15139,11353,7,4346,2084,15482,879,15482,3808,1481
7948,778,629,3150,12537,13428,9462,14507,10862,9462,8732,13428,9527,9115,15150,3946,4776,15318,8525,13104,1804,12376,5079,15218,14800,13442,14862,7196,2611,6208,9673,14878,12518,9137,10017,1863,7835,15179,5432,7165,11209,5946,12895,12782,4397,5797,12579,11162,12579,5775,12782,5775,5172,7782,8788,11579,2358,15110,10587,14234,2017,14234,6237,14576,11255,6902,4096,6701,4096,6701,10352,7312,7040,1688,4242,10994,7312,7958,6072,15126,6776,2821,9875,11450,1882,523,5136,8484,8779,143,8862,9516,12625,7999,13205,7999,1566,1508,13682,953
542,6585,7300,14432,5042,5786,202,13855,7718,4036,5606,13948,5653,6574,6068,8894,6361,8768,1303,2564,8189,14871,8888,4765,4790,226,1183,14707,11025,12007,8326,1802,13176,12513,692,9917,8134,7665,8123,9831,6540,14835,1428,6964,11385,1428,13256,12813,5899,8585,4872,383,4408,8435,10251,4845,12070,14365,11328,10390,11242,7210,2537,2047,4999,488,3899,14076,8944,9269,10001,9546,306,934,1358,5901,12458,9480,4953,2811,11098,15042,7359,5418,5171,13334,5050,15608,15536,15608,11658,8769,4426,11325,232,6268,13211,5110,6624,15009
5300,14400,7340,11016,7340,8377,4122,6069,4768,12857,4481,14852,2894,14852,10146,13734,5033,6707,199,1408,3894,11058,7041,13328,8804,748,13715,13602,13328,8804,13981,12832,4598,6018,4598,812,15536,8034,15536,9466,10243,2311,14524,1794,15502,13586,13002,1323,2572,11306,4939,1923,3958,1707,15491,4629,14003,9286,2099,14003,1707,13839,2216,3271,9304,12052,13435,9731,13435,15112,11189,406,13002,8784,13002,8924,10265,3876,13017,3702,9686,5736,2982,11737,6993,11232,14296,8308,11668,7759,849,7759,10821,10619,13501,12438,7893,3288,753,8325
11152,4225,1562,4225,473,5006,4471,8291,5142,13700,9558,14112,8768,11993,8568,2592,1256,7903,8017,10531,3175,14850,15166,6655,13974,6655,11717,7974,8534,8772,4007,7141,459,7941,10084,7508,1101,1545,11355,10426,6723,13757,9973,12577,2635,152,7235,12180,7424,888,8649,6999,9722,3467,8593,10152,7505,14682,11864,2135,13661,5403,11565,5403,993,12530,3429,4004,3236,536,3236,7532,536,3236,4657,7515,5935,2155,3516,1389,10572,13107,2292,6713,8118,4782,1067,8559,10657,13204,821,11359,5330,13504,6035,11714,7088,1997,2023,9306
12366,10065,15609,15108,9532,14674,3907,6517,8101,593,8101,6420,13890,1843,3731,10721,1742,10191,9834,15079,1367,9041,1367,8565,10395,13863,5884,5553,11226,14416,8532,14416,6452,5922,652,12060,2193,10764,12618,4662,13265,12950,15505,5871,12000,12463,172,14193,12874,5083,1247,8516,3332,435,12080,8188,6925,2257,6925,3247,10627,4307,9495,13781,11830,5000,13660,7603,14775,11823,12005,9448,14255,3688,5708,2268,12858,9118,4994,15261,741,13901,10994,13199,1318,5137,814,3405,7537,6656,1214,2681,7979,567,3090,8903,8305,11326,12788,8444
4384,14133,7045,5253,4025,5174,9840,4394,8067,11225,6615,4358,8891,9685,14606,3131,12088,10309,11120,6693,11559,11003,10201,3636,5656,11553,379,3068,2667,3439,3737,7746,9708,11295,4599,477,14611,9403,3609,10168,153,11380,14026,14720,7619,10995,3150,8236,15108,2313,13727,12348,14207,5880,12922,13180,12616,7429,14999,14505,1887,3826,9050,9683,5567,11636,4163,47,2323,12219,11901,10604,263,13895,263,14364,1316,10263,2263,4542,4268,6187,4542,3667,5116,3682,10040,8109,10998,6114,11630,9424,1517,1208,9884,2154,1524,10067,8427,7962
